CHEM 30-Organic Chemistry 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8a338b0ef3e6b55abfea1b26b6ec5d0d352510a36698350da8b9f2e05f80cb129f1c60129086a040fba8364808c4c3ca&ReportType=2&regl=en-US;42;4.49;11.32;Andrew Myers;CHEM 30;2020
ASTRON 200-Radiative Processes in Astrophysics 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b6d2ec0e2c6538afdc724fce5bf60290309ae91577b26d991547ef7457349f13ada5ecb6bbc505f3198c4782a7e3eef0&ReportType=2&regl=en-US;12;4.38;10.25;Ramesh Narayan;ASTRON 200;2019
GOV 50-Data 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b32c7d5e2e8098a0dbae38b0ef1de00cbae43abbb2fc2ab92adeecebda451f87d54e9b3ff221da7cce6a552830eed9d3&ReportType=2&regl=en-US;101;4.18;9.73;David Kane;GOV 50;2020
SOC-STD 98RF-Neoliberalism and Its Discontents in the Middle East and North Africa 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3e60153de53da936dd4efe7d377fc16a8c4bd332a0cf7e36e7a0f056a7c19efaef36e5d9d50d1ef3a664377b437b7400&ReportType=2&regl=en-US;9;3.57;4.00;Jeremy Siegman;SOC-STD 98RF;2019
MBB 980F-Creativity Research: Eccentrics, Geniuses, and Harvard Students 1;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=29c57844046b19253cecc5b44a7618c2fde5a8d7a1534d61b8940938158812dde1528ebfe92bc2097d4a927a88068b34&ReportType=2&regl=en-US;15;4.38;3.15;Shelley Carson;MBB 980F;2019
GENED 1038-Sleep 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d92ff144a8228397f77a9e24dbe9d03fc7914e8531f542fc0f3f14bc04e3752efb27d64b5e909022398d0171e745c777&ReportType=2&regl=en-US;239;3.67;3.30;Frank Scheer;GENED 1038;2019
PORTUG 136-Writing and Urban Life 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d199b40a7961c6f53c616174126de846ebe4c07ec500e06396a3c20ab42ecfed4bdc85f4eb6666ceec2bb114e2d0e762&ReportType=2&regl=en-US;9;4.25;5.14;Bruno Carvalho;PORTUG 136;2020
APMTH 108-Nonlinear Dynamical Systems 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=071e973728ab9870996e172e3704c5b933045d65d8b9c7d46a6b102a66e515f35c101c1f0a83998e6f0e41fb70ab5564&ReportType=2&regl=en-US;28;4.29;9.58;Sarah Iams;APMTH 108;2019
HAA 173K-Stranger than Fiction 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f585d88943fdba7bc05390b0fc2d38ad56c4e62ff1d6c8d2c75822cb2373e7873b257024afc8b9f68020f899cb646f04&ReportType=2&regl=en-US;9;4.38;5.71;Carrie Lambert-Beatty;AFVS 108, HAA 173K;2020
HISTSCI 99A-Tutorial - Senior Year 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2c37d5fe6076cc73397e55af99c96c127ad3baf5dcfac055e1c69ed810ff825cd35b145ab3ce826d99f242a7e474c2e9&ReportType=2&regl=en-US;15;4.43;6.67;null;HISTSCI 99A;2020
ENG-SCI 298R-Solving Tech’s Public Dilemmas 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4fc8fc25e42e29496a2f8f73845bd53e513d04b4e46cc8b9e4a680a2a4cfb18183a2b46e37c893921db68753dafcce6a&ReportType=2&regl=en-US;18;3.91;5.91;Ash Carter;ENG-SCI 298R;2019
ENGLISH CBBR-Intermediate Poetry: Workshop 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e9160601a7d7a6d6b459c7300a1f4b73ec16ee7e98d5aa71c935494457fce02b53e52babe443fbceb1f2005f16dec4eb&ReportType=2&regl=en-US;8;5.00;3.50;Joshua Bell;ENGLISH CBBR;2020
ASTRON 1-The Big Questions of Astronomy 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eb529508a92b781c595ef73d7b387acd99dd6d1745aed4be7529c706f696fa93dd9eed8b2d21f86a9f09c8b636aa90fb&ReportType=2&regl=en-US;76;4.24;5.61;David Charbonneau;ASTRON 1;2019
HIST 1300-Western Intellectual History: Greco-Roman Antiquity 01;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f5313486003ee3e6a0c538e88bf583d1d1beedec2cdf8d0a87dba4c459f0aa9b36b3b720004c0cd471381c25f000f5b0&ReportType=2&regl=en-US;13;4.50;5.90;James Hankins;HIST 1300;2019
FRSEMR 51F-Understanding the Seemingly Impossible: A Revolution in Biology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8884948fa2dcd7bca3015f76e996849ee7ed5130375bf09bebe97846f82b926386d66223bde821e2b74c4e802693ea10&ReportType=2&regl=en-US;11;3.11;2.44;Craig Hunter;FRSEMR 51F;2019
PSY 980AD-Psychopathology and the Family 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3d5a918ee1456beb7b5fd2f064e55a6077f5cebcb417ed54941dac05f462cf574acf745bb6b866f62c6e4b6264ff711c&ReportType=2&regl=en-US;13;5.00;4.75;null;PSY 980AD;
BE 110-Physiological Systems Analysis 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b12490bb2aafaeb3b63056a94f429804b3aaa7486a5e04e3062c6f9302d96c21c342dc145a3f1edb846f8b7ff587609b&ReportType=2&regl=en-US;25;3.78;10.52;Maurice Smith;BE 110;2019
MCB 111-Mathematics in Biology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=abcd30d175805777ec66fdff76ed0a9d4e21d4edba55168e03aae14e14686aa1ae950fa4de1dad15fa04e16865e9a000&ReportType=2&regl=en-US;20;4.19;13.86;Elena Rivas;MCB 111;2020
E-PSCI 109-Earth Resources and the Environment 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0ee3a92c7cedf3e10a2f0d5fc87a9c78b067a92c97294581d27cc56d08922910af3aad0054447e38c4a33de0283b4a09&ReportType=2&regl=en-US;20;4.36;5.07;Annika Quick;E-PSCI 109, ESE 109;2021
ESE 161-Applied Environmental Toxicology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1887b33bc6951be0345aab9f7dc2e1a85df66ef0cde8d7e915f67a2e9a931749a5ea8a45b3a9e2172423e69ab65b2a0b&ReportType=2&regl=en-US;30;4.35;4.31;Elsie Sunderland;ESE 161;2019
ENG-SCI 112-Thermodynamics by Case Study 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b9e68c1a94e42b624c390dc6073c97030b631c7e4b97107f5f25b7f0cfaffd26d529f35c26d56ba8ff1ca6ed5298e078&ReportType=2&regl=en-US;18;4.20;6.00;Scot Martin;ENG-SCI 112;2021
LATIN 3-Introductory Latin 3 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5246bf48655e5065fdc555f0940e36333537965fc48ca67cb93767e5386d6fd739ad902d16f640f2b404cfbcec785c56&ReportType=2&regl=en-US;7;4.43;6.33;Ivy Livingston;LATIN 3;2019
HEB 1280-Human Nature 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f28fcc36e2ee0800ba318834ee055f12b84880d2c3e6046c855032e75b10a9863fbd045d7898d5dad4134d1f1dad0dbb&ReportType=2&regl=en-US;40;4.12;3.81;Erin Hecht;HEB 1280;2019
NEUROBIO 215A-The Discipline of Neuroscience 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=114946388a24e729f4e3301ff443556dc98faeb3288d137ae5c6dc2452db9d41d1a14840d88afea73d8b0a8f8de0522c&ReportType=2&regl=en-US;24;4.73;8.14;Michael Do;NEUROBIO 215A;2019
SANSKRIT 101A-Elementary Sanskrit 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=dfb81df0380235dcc9a0126cd074eb0f1a349e8d60e5803a7ec3e52fe47633e2a04ed36f0b88ce9fccf52e0c817b7aa9&ReportType=2&regl=en-US;7;4.71;6.14;Nell Hawley;SANSKRIT 101A;2020
SOCIOL 98TA-Junior Tutorial: Elite Education and Inequality 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=48f3405230ecfa0014a9e014bcd1c5d9591dfaea0b6a507e95bf5a0b698eff7902d492f203e32512bb203d61dde360f6&ReportType=2&regl=en-US;11;4.44;4.13;Tiffanie Ting;SOCIOL 98TA;2019
EXPOS 20-Expository Writing 20 262;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d1f268afd5153a36d095f225cfa4f41bc246a261cc50093527238802498368db20f5f766ffb98c4ea66a4af8780396d8&ReportType=2&regl=en-US;13;4.11;3.75;Janling Fu;EXPOS 20;2021
BBS 230-Qualitative and Quantitative Analysis of the Biological Literature 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ecc9a7e6f65f43d33459f5a8643749bc9800985240a47cb70bc1d1ca03ac91e74c90cdefa978f63abb5cdb293da09ccc&ReportType=2&regl=en-US;53;3.75;7.09;Julie-Aurore Losman;BBS 230;2021
MBB 980F-Creativity Research: Eccentrics, Geniuses, and Harvard Students 1;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eba64073a2fb5675955c63ade54803b53c512dd4deb579f79fda89245e5a7cb6a7142aa0e6ca8994ebc822138a71b83e&ReportType=2&regl=en-US;15;4.38;3.15;null;MBB 980F;2019
BMIF 201-Concepts in genome analysis 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=54ab950929370bdb278ca66ec15da3f444b2333ebc0da3713bd19546a4b7269a0a0ad635945e45f89e98fda8567bd3da&ReportType=2&regl=en-US;13;2.00;8.25;Michael Baym;BMIF 201;2019
EASTD 197-China's Cultural Revolution 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=841abee84822dc25841139f22308e72dafd6711ad6df67904f89a93a14010783ee519c3cbe49409652945d6b7a72454b&ReportType=2&regl=en-US;14;4.40;6.13;Daniel Koss;EASTD 197;2020
CHNSE 130XB-Pre-Advanced Modern Chinese for High-Proficiency Learners 002;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8288307bfddb97ce724172fe5d657d8df867faae6100eae524fcd6cd59c1da508de835e280303e208acf0e40d8524d31&ReportType=2&regl=en-US;11;4.90;4.63;Shunan Yang;CHNSE 130XB;2021
HIST-LIT 90EQ-Nuclear Imperialisms 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=26427c84ec6222de7f1297520787038b21b7406b205fe9282199ee42d033c2bc88b968cc6eaf96737c26de0058b58f6b&ReportType=2&regl=en-US;9;4.88;4.63;Rebecca Hogue;HIST-LIT 90EQ;2020
ECON 3012-Graduate Student Workshop in Labor Economics 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=aed85c3eac3b68562bef0048e20c47b9f01594f8d9ce7840446f5a3a4d180780723f9568dd14b768b92fed6a125d4577&ReportType=2&regl=en-US;42;4.00;0.50;Edward Glaeser;ECON 3012;2020
PSY 1950-Intermediate Statistical Analysis in Psychology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e28c97d37674d53f0d3f5d9ca09dd9b453203a8622738eb1f7df1333648f9f247fd49ec1637e7ec864b4ad6fd0530510&ReportType=2&regl=en-US;18;4.79;6.38;Patrick Mair;PSY 1950;2020
ECON 985A-Econ 985: Senior Thesis Research S05;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=703c56eda9ffd4f05e367102cc89b2e2c2efe91f351adc805e3483b87b523359098e4723425bdd3cbea2ec8828e73a44&ReportType=2&regl=en-US;11;4.38;10.50;null;ECON 985A;2020
CHNSE 130A-Pre-Advanced Modern Chinese 002;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=db3bd54638bbb95e60f279da04559ad24846e486b18b6c30e28803e799ee72ec75c569a19b3a11c55c3af429104cb994&ReportType=2&regl=en-US;18;4.67;5.33;Mo Zhang;CHNSE 130A;2019
ECON 970-Tutorial - Sophomore Year T13;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a4b702f2d671d81ea0ff70663746f6bd707092cd2897271d7dca50d94a5c04138f5dc2ef61fc69ded0d44a4ada69401a&ReportType=2&regl=en-US;9;3.43;6.25;null;ECON 970;2021
EXPOS 20-Expository Writing 20 ES10;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b8334b67f3b420d498804eab7694e08ddafd5a7fd00f689e14fee246f3f1af4bbd8ec357a8b44f177c96f99baab4cb8c&ReportType=2&regl=en-US;9;4.20;4.60;Ryan Napier;EXPOS 20;2021
PSY 18-Abnormal Psychology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1800befabe8f6ecda71520e27e0454307a0e1b91dd7fee7ad954e55a3cc6bf6ab9e9402966b1ba34f644b854a58e5d2b&ReportType=2&regl=en-US;145;4.44;3.34;Joshua Buckholtz;PSY 18;2020
HISTSCI 100-Knowing the World: An Introduction to the History of Science 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=650e473e987d420b1954432f642e192b6e80d24b909d346f75171637be694de6aed6c83268f9f2be6b9cba03d9132fae&ReportType=2&regl=en-US;61;4.21;4.00;Alex Csiszar;HISTSCI 100;2019
ECON 910R-Supervised Reading and Research 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d497f21abe1a0d17cfc1adde5e6a74b2b679a542fb3ff661630c48ca7ff06fa538fc53e99d9ecaf36201038fcb56dfed&ReportType=2&regl=en-US;5;5.00;5.00;Gregory Bruich;ECON 910R;2021
ECON 2115-Econometric Methods II 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2a52e3598c95de20025cab03482a9cc59d4cf8c88b2103370ac4d36eb1abd714e775930e8f8128d72cdd2c953ea050b7&ReportType=2&regl=en-US;31;4.35;11.00;Will Dobbie;ECON 2115;2021
ENG-SCI 291-Nano Micro Macro: Adaptive Material Laboratory 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=336682a3163b2d7c2f8a200b0be2f2a36eb31fbc9c625f2ed60dd671a1ce14edabd9966d1149e9b2d67074c302046759&ReportType=2&regl=en-US;10;4.71;12.50;Joanna Aizenberg;ENG-SCI 291;2021
APPHY 50B-Physics as a Foundation for Science and Engineering, Part II 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=05ddd0cb3ff71c9822e40c93cb3882739f6fa4638276df7a5a7bc8d2e380d8db3962b557082e606affec93cb2e629c3e&ReportType=2&regl=en-US;80;4.27;8.89;Doeke Hekstra;APPHY 50B;2021
CHEM 155-Advanced Inorganic Chemistry II 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=396886582a788b54b3cf12383268e5ea2a349c11c6578a4748d1bcfcb14e3ae2cd51f7521cb8f6a720b9c813ed99d824&ReportType=2&regl=en-US;7;4.71;12.14;Theodore Betley;CHEM 155;2020
BIOSTAT 234-Introduction to Data Structures and Algorithms 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8c9f83c355d9a115504d5adbb9f423c63b798875d3a2d3662ea333b73825a95524848a226769ffff9f4df00c4e8d8954&ReportType=2&regl=en-US;19;2.64;2.60;Georg Hahn;BIOSTAT 234;2021
CLS-STDY 168-The Persian Empire: Images and Realities 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=130c106e487b6cadeeafeab0d4d9f7e75e046295870745cd5ba9ec1a88cca9e20fd2c50181f3095aa1b6df4bc3865291&ReportType=2&regl=en-US;14;4.89;5.00;Paul Kosmin;CLS-STDY 168;2019
EXPOS 20-Expository Writing 20 024;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=031e987a66fef746ea8190b7c7fe98dbf73dc0641f94e5f52ce8f3013ba9f143160e3e5f099dde9f321c459138e04f6f&ReportType=2&regl=en-US;11;4.90;6.50;Kip Richardson;EXPOS 20;2020
ZULU AA-Elementary Zulu 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e2476d7e91e2521ee8f9f69e7dbeda987f1248eb647fc99acd9021fbdf329c714393585307255bc1c8bfd677b78b839c&ReportType=2&regl=en-US;27;4.21;4.00;null;ZULU AA;2020
BBS 330-Critical Thinking and Research Proposal Writing 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=886b868f82a6ea113441f4ec052e0a501d8579ab1d3a83f9f5b325823eaf957c6e4a8cbd1db4aa321e45f677ace6c8f7&ReportType=2&regl=en-US;45;3.70;6.11;Rosalyn Adam;BBS 330;2019
OEB 114-Vertebrate Viviparity 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=edf3a2b6bc427f7ab7e7ec0f44cacdb65a726781bd308318d994226887fc2ca3843b494b2b40666e2087f09ec97c8c62&ReportType=2&regl=en-US;29;4.18;2.28;David Haig;OEB 114;2019
ANTHRO 2859-Colonial Encounters, Postcolonial Disorders 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=dbb6aee96170e03d6abe1466e62cf5346c9f26b53c3ec4212c8ea3c5bbbbd1bcdf24242b77e524a50aa386d701adce29&ReportType=2&regl=en-US;16;4.83;8.33;Joseph Gone;ANTHRO 2859;2020
APCOMP 297R-Computational Science and Engineering Capstone Project 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4dc989d56b63ed1baa73a26b7dc9addf1f9c10cd8dbc5a221b53721b49ad92ee9763fe21174db71bee1cc16b35328f72&ReportType=2&regl=en-US;16;4.57;12.14;Christopher Tanner;APCOMP 297R;2021
GOV 94JH-American Cyber Politics 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a1a7b4e0713958c93c8a261c017d56cea2ee986164dd00ef13cb78e7802f762705d08fc749c34372adf82370743eb0a6&ReportType=2&regl=en-US;11;3.71;4.43;Jennifer Halen;GOV 94JH;2019
MCB 68-Cell Biology Through the Microscope 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2e3d7893c80e8b62cffa4872e81d933921f276c9edee3ee54f8b3790c31c32c87aaee76663fe2e2b9de627e1cdaf4ca3&ReportType=2&regl=en-US;23;4.84;5.44;Jeff Lichtman;MCB 68;2021
SPANSH 11-Beginning Spanish II 004;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=835cc5576358e998ad2395c7a058ad9e99fb2449131c0657108e08b5fce20affc5813f20d0f08a468fda76717ff72bd4&ReportType=2&regl=en-US;12;3.88;5.00;null;SPANSH 11;2020
PSY 3340-Research Seminar in Cognition, Brain, and Behavior 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=39b540a806216985c5ec21d243baa198901d1272c991b577ca4d59f418af62a296aef673e8477e22f782c986172f2026&ReportType=2&regl=en-US;11;3.50;0.00;Tomer Ullman;PSY 3340;2019
GENED 1079-Why is There No Cure for Health? 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=193584a37110c13f7fa48040a4b116b145d501f6f34262a72058597a93380282b946a5b541cb505d99d202af9dfae4e0&ReportType=2&regl=en-US;55;4.43;4.12;David Cutler;GENED 1079;2019
ECON 1745-Corporate Finance 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=615a942d3454d200dccaf0a18efaec01dce96b1b022b22b0be81245906c54a4bc50c785abce79c6c3bd40d695a1623dc&ReportType=2&regl=en-US;94;3.78;5.74;Daniel Bergstresser;ECON 1745;2021
BCMP 236-Principles of Drug Action in People 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=84b9e52f067cc8998f60d6265039ddeb758fa2c7b98edcce3f236e38b77a8d49ca185a88c8891fbe04c30d3876184583&ReportType=2&regl=en-US;40;3.61;4.24;Philip Cole;BCMP 236;2021
SOC-STD 10A-Introduction to Social Studies 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=46a34255ca4308c590f717cf8e3175bea873dafdb52f0450c8c74f3568445de97b5ae3790d2253283b06f9410dd98089&ReportType=2&regl=en-US;118;4.32;7.61;null;SOC-STD 10A;2019
SYSBIO 232-Developing and communicating scientific investigations 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4ffe9e505460f5e309ffe8d7e58f4fa08c95ad81c6ef4c8c09017896877cc426a8b21749d1f780137d6e9d20e9463509&ReportType=2&regl=en-US;13;4.20;6.40;Timothy Mitchison;SYSBIO 232;2020
ENGLISH 90HB-Five Shakespeare Plays 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cc2cecde36d7c3cafc2054bc43bd917bc50c93ec490bc0d341ffacbf5141784784d5788155ef1abf4bffbb066efbcfed&ReportType=2&regl=en-US;7;4.00;4.00;Marc Shell;ENGLISH 90HB;2020
FRSEMR 62L-Knowing Cicero 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=149894b27c5ad3c9151b0338ec689e7960bde665be4e8e8f534838ed115887c9f285afebed51b6e18d9d8f9b33f4c7c3&ReportType=2&regl=en-US;10;4.63;2.75;Jared Hudson;FRSEMR 62L;2019
GENED 1038-Sleep 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=862e9adc254024bc5be0d13ea44d95a4e0ac81007d1799717a9b7e6e928d5fc586346bdf54bb9bb7b6a8bea5b4d69354&ReportType=2&regl=en-US;138;4.20;4.16;Frank Scheer;GENED 1038;2020
MCB 293-Biochemistry, Chemical and Structural Biology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=95bcd4a5df887704dfef2a7124553938574c7afacb7228aa72c30e7c49db0ae31012b4ff7df0117f12bbdb3b62f2ff1a&ReportType=2&regl=en-US;16;2.82;15.82;Doeke Hekstra;MCB 293;2020
SWEDISH 10A-Beginning Swedish Language and Literature 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9284972876dc084ee79ed34c054250f1a1024a7eaa8265399a4e293237ca5f3943c614eb0d900e1d03d97574b2fe1324&ReportType=2&regl=en-US;11;4.45;4.64;Agnes Broome;SWEDISH 10A;2019
"RUSS 114-Advanced Russian: Russian Cultural Self-Images and National ""Mentality"" 001";https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f1c476739034c4ef19aee7b50b28ee85c7b0ce8731af2eaaeca50690fc341168f312fb50e985a4e295a5391c0c18c1c1&ReportType=2&regl=en-US;5;4.60;4.25;Natalia Pokrovsky;RUSS 114;2021
MED-SCI 316QC-PhD Pathfinder 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=05290eb813bdffdd55df0e21b34fedc5f8b1755956c97c39b06edd2002d5eedd159017db501de77c62d5cf7ae9a88088&ReportType=2&regl=en-US;14;3.50;4.75;Joseph Arboleda-Velasquez;MED-SCI 316QC;2020
OEB 55-Ecology: Populations, Communities, and Ecosystems 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f9047b1824425dc9c8880075d42218d84303a77c890d7a3554db8d6313a799364c0b3fbd1a319b9c5ef4c6cc1cdc7fbf&ReportType=2&regl=en-US;16;3.73;7.30;Benton Taylor;OEB 55;2021
COMPLIT 119-Mainstream Jews 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b59d4eea416cc50c82508367e814b93a136a3c003c85621df0991090ea1c76761dfd02c98c5de3023ca0a158745d0a73&ReportType=2&regl=en-US;17;4.36;4.58;Saul Zaritt;COMPLIT 119, JEWISHST 106;2021
MATH 112-Introductory Real Analysis 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=21ad993c8b89c9f42c856c7044908b9c83347f17a14ed72aae48643cea5d0707e8341dd95686b91dddc092a5b03e9e55&ReportType=2&regl=en-US;32;4.00;10.73;Christian Brennecke;MATH 112;2021
IMMUN 201-Advanced Topics in Immunology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cf595b093f52ccf9b013156fcf236a19d2b0f068b3bdb2b73d3a99aed30378156c4eaa2833746f42e158b12c70925d10&ReportType=2&regl=en-US;33;2.67;7.85;Shiv Pillai;IMMUN 201;2019
BIOSTAT 230-Probability Theory and Applications I 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8496b11ac36dcc9a300a6a46f246fbc93978cc24c2f6052ed9f404c7b46286ce6671ce1a854a975238a1fc4d9d4c760e&ReportType=2&regl=en-US;15;3.36;10.15;Marcello Pagano;BIOSTAT 230;2020
OEB 10-Foundations of Biological Diversity 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c9731acfbf154642932e750253bc3c9a7b0bcc90e9973561b55f72fce261595b32c868058050ee55685791ddd7019ca3&ReportType=2&regl=en-US;67;3.45;4.64;Peter Girguis;OEB 10;2019
MATH 55A-Studies in Algebra and Group Theory 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=77d730bb702752c96e5fdbb5bf56972818f44e2252a073417dbec39e0c333b529356e5b0d189ac65ff4d14b407f71378&ReportType=2&regl=en-US;34;4.88;19.57;Denis Auroux;MATH 55A;2020
